datasetelementid,dataset_uid,dataset,dataelement_uid,code,dataelement
28984366,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC180,,"Average Monthly Consumption for Ice Pack, 0.3L, Pcs - 6 Months"
28984275,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC181,,"Average Monthly Consumption for Ice Pack, 0.4L, Pcs - 6 Months"
28984376,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC182,,"Average Monthly Consumption for Ice Pack, 0.6L, Pcs - 6 Months"
28984426,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC183,,"Average Monthly Consumption for Inactivated Polio Virus (IPV) Vaccine, Inj, 5ml (10 dose), Vial - 6 Months"
28984339,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC184,,"Average Monthly Consumption for Measles Rubella (MR) Vaccine Diluent, Inj, 5ml (10 dose), Amp - 6 Months"
28984425,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC185,,"Average Monthly Consumption for Measles Rubella (MR) Vaccine, Inj, 5ml (10 dose), Vial - 6 Months"
28984432,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC186,,"Average Monthly Consumption for Measles Vaccine Diluent, Inj, 5ml (10 dose), Amp - 6 Months"
28984420,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC187,,"Average Monthly Consumption for Measles Vaccine, Inj, 5ml (10 dose), Vial - 6 Months"
28984314,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC188,,"Average Monthly Consumption for Oral Polio Virus (OPV) Vaccine and Dropper (RI), 1ml (10 dose), Vial - 6 Months"
28984352,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC189,,"Average Monthly Consumption for Pentavalent Vaccine, Inj, 5ml (10 dose), Vial - 6 Months"
28984458,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC190,,"Average Monthly Consumption for Pneumococcal Conjugate Vaccine (PCV 13), Inj, 0.5ml (4 dose), Vial - 6 Months"
28984494,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC191,,"Average Monthly Consumption for Rotavirus (RV) Vaccine, Inj, 1.5ml (1 dose), Vial - 6 Months"
28984428,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC192,,"Average Monthly Consumption for Safety / Sharps Box, 5L, Pcs - 6 Months"
28984324,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC193,,"Average Monthly Consumption for Syringe, Auto-Destruct, 0.05ml, Pcs - 6 Months"
28984438,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC194,,"Average Monthly Consumption for Syringe, Auto-Destruct, 0.5ml, Pcs - 6 Months"
28984279,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC195,,"Average Monthly Consumption for Syringe, Reconstitution, RUP, 2ml, Pcs - 6 Months"
28984307,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC196,,"Average Monthly Consumption for Syringe, Reconstitution, RUP, 5ml, Pcs - 6 Months"
28984488,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC197,,"Average Monthly Consumption for Vaccine Carrier (Blocking), Pcs - 6 Months"
28984382,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC198,,"Average Monthly Consumption for Vaccine Carrier (Geostyl), Pcs - 6 Months"
28984294,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC199,,"Average Monthly Consumption for Yellow Fever Vaccine Diluent, Inj, 5ml (10 dose), Amp - 6 Months"
28984372,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC200,,"Average Monthly Consumption for Yellow Fever Vaccine, Inj, 5ml (10 dose), Amp - 6 Months"
28984282,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC201,,"Bacillus Calmette-Guerin (BCG) Vaccine Diluent, Inj, 2ml (20 dose), Amp - Stockout"
28984305,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC202,,"Bacillus Calmette-Guerin (BCG) Vaccine, Inj, 1ml (20 dose), Amp - Stockout"
28984464,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC203,,"Cold Box Unit, Pcs - Stockout"
28984336,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC204,,"Human Papillomavirus (HPV) Vaccine, Inj, 1ml (2 dose), Vial - Stockout"
28984480,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC205,,"Ice Pack, 0.3L, Pcs - Stockout"
28984367,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC206,,"Ice Pack, 0.4L, Pcs - Stockout"
28984498,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC207,,"Ice Pack, 0.6L, Pcs - Stockout"
28984369,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC208,,"Inactivated Polio Virus (IPV) Vaccine, Inj, 5ml (10 dose), Vial - Stockout"
28984434,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC209,,"Measles Rubella (MR) Vaccine Diluent, Inj, 5ml (10 dose), Amp - Stockout"
28984284,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC210,,"Measles Rubella (MR) Vaccine, Inj, 5ml (10 dose), Vial - Stockout"
28984416,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC211,,"Measles Vaccine Diluent, Inj, 5ml (10 dose), Amp - Stockout"
28984489,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC212,,"Measles Vaccine, Inj, 5ml (10 dose), Vial - Stockout"
28984350,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC213,,"Oral Polio Virus (OPV) Vaccine and Dropper (RI), 1ml (10 dose), Vial - Stockout"
28984283,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC214,,"Pentavalent Vaccine, Inj, 5ml (10 dose), Vial - Stockout"
28984465,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC215,,"Pneumococcal Conjugate Vaccine (PCV 13), Inj, 0.5ml (4 dose), Vial - Stockout"
28984491,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC216,,"Rotavirus (RV) Vaccine, Inj, 1.5ml (1 dose), Vial - Stockout"
28984321,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC217,,"Safety / Sharps Box, 5L, Pcs - Stockout"
28984517,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC218,,"Syringe, Auto-Destruct, 0.05ml, Pcs - Stockout"
28984405,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC219,,"Syringe, Auto-Destruct, 0.5ml, Pcs - Stockout"
28984346,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC220,,"Syringe, Reconstitution, RUP, 2ml, Pcs - Stockout"
28984290,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC221,,"Syringe, Reconstitution, RUP, 5ml, Pcs - Stockout"
28984424,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC222,,"Vaccine Carrier (Blocking), Pcs - Stockout"
28984456,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC223,,"Vaccine Carrier (Geostyl), Pcs - Stockout"
28984354,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC224,,"Yellow Fever Vaccine Diluent, Inj, 5ml (10 dose), Amp - Stockout"
28984422,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,SLCHCVAC225,,"Yellow Fever Vaccine, Inj, 5ml (10 dose), Amp - Stockout"
28984459,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,T7Y3nL0i0Je,,"chc_Vaccines_Ice Pack, 0.4L, Pcs_L/A_Comments"
28984523,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,UJYTKQxp3cR,,"chc_Vaccines_Ice Pack, 0.3L, Pcs_L/A_Comments"
28984387,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,WA6N18ydVRY,,"chc_Vaccines_Oral Polio Virus (OPV) Vaccine and Dropper (RI), 1ml (10 dose), Vial_L/A_Comments"
28984397,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,ZW5A1JJrvux,,"chc_Vaccines_Human Papillomavirus (HPV) Vaccine, Inj, 1ml (2 dose), Vial_L/A_Comments"
28984299,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,apLQAy7YJ5E,,"chc_Vaccines_Measles Vaccine, Inj, 5ml (10 dose), Vial_L/A_Comments"
28984467,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,b9FjTvuk6Nc,,"chc_Vaccines_Measles Vaccine Diluent, Inj, 5ml (10 dose), Amp_L/A_Comments"
28984340,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,dMASKdcFEuS,,"chc_Vaccines_Syringe, Reconstitution, RUP, 2ml, Pcs_L/A_Comments"
28984460,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,htAuzzEn5ZX,,"chc_Vaccines_Yellow Fever Vaccine Diluent, Inj, 5ml (10 dose), Amp_L/A_Comments"
28984343,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,ja3VJTaH0nl,,"chc_Vaccines_Rotavirus (RV) Vaccine, Inj, 1.5ml (1 dose), Vial _L/A_Comments"
28984504,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,lQ4KM9xrqKr,,"chc_Vaccines_Bacillus Calmette-Guerin (BCG) Vaccine, Inj, 1ml (20 dose), Amp_L/A_Comments"
28984402,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,oNvCsMDGZPG,,"chc_Vaccines_Vaccine Carrier (Geostyl), Pcs_L/A_Comments"
28984399,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,reoddC8eSZO,,"chc_Vaccines_Syringe, Auto-Destruct, 0.05ml, Pcs_L/A_Comments"
28984500,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,s1e4lvToT8m,,"chc_Vaccines_Pentavalent Vaccine, Inj, 5ml (10 dose), Vial_L/A_Comments"
28984457,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,uVps1OLv7Hm,,"chc_Vaccines_Ice Pack, 0.6L, Pcs_L/A_Comments"
28984415,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,vxbRUUjLwRx,,"chc_Vaccines_Vaccine Carrier (Blocking), Pcs_L/A_Comments"
28984326,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,yfyW5cSfRrB,,"chc_Vaccines_Measles Rubella (MR) Vaccine, Inj, 5ml (10 dose), Vial _L/A_Comments"
28984344,FM79wcUhWOn,RRIV_mchp_chp_Vaccines,z9H0ZdgoAJk,,"chc_Vaccines_Inactivated Polio Virus (IPV) Vaccine, Inj, 5ml (10 dose), Vial_L/A_Comments"
20714872,G2oTyoC8IXT,RRIV_hsp_Consumables,AI91jQZkuAG,,"chc_Consumables_Fluid Administration Set, Pcs_L/A_Comments"
20714577,G2oTyoC8IXT,RRIV_hsp_Consumables,Cb1s2lKDmIB,,"chc_Consumables_Thermometer, Infrared, Pcs_L/A_Comments"
20715039,G2oTyoC8IXT,RRIV_hsp_Consumables,D2Xzc73co9O,,"chc_Consumables_Mask, Resuscitation Bag, Adult, Pcs_L/A_Comments"
20715127,G2oTyoC8IXT,RRIV_hsp_Consumables,DXLKXDbcgXD,,"chc_Consumables_Cap/Head Cover, Pcs_L/A_Comments"
20715129,G2oTyoC8IXT,RRIV_hsp_Consumables,EAc0SpeSvcu,,"hsp-Consumables_Blade, Surgical, No. 11, Sterile, Disposable, Pcs_L/A_Comments"
20715203,G2oTyoC8IXT,RRIV_hsp_Consumables,EmPRuqhzcjB,,"hsp-Consumables_Suture, Braided Silk, 3-0, 45cm, 1/2 Circle 22mm Cutting Needle, Pcs_L/A_Comments"
20714963,G2oTyoC8IXT,RRIV_hsp_Consumables,Ex4oK3zPCXP,,"chc_Consumables_Pad, Abdominal, Sterile, Pcs_L/A_Comments"
20714941,G2oTyoC8IXT,RRIV_hsp_Consumables,F175Qyh3i2h,,"chc_Consumables_Safety / Sharps Box, Pcs_L/A_Comments"
20714607,G2oTyoC8IXT,RRIV_hsp_Consumables,GQ8hi1dYap6,,"chc_Consumables_Surgical Scrubs, Trousers, Medium, Washable_L/A_Comments"
20714631,G2oTyoC8IXT,RRIV_hsp_Consumables,GTXvO6U2Ohj,,"chc_Consumables_Bag, Biohazard, Plastic, Yellow, 10L, Pcs_L/A_Comments"
20714682,G2oTyoC8IXT,RRIV_hsp_Consumables,HHg1G7HIurw,,"chc_Consumables_Catheter, Foley Balloon, 18FR/CH, 2-Way, 10ml, Sterile, Pcs_L/A_Comments"
20714591,G2oTyoC8IXT,RRIV_hsp_Consumables,HhrhrZS9df5,,"hsp-Consumables_Blade Handle, Surgical, no. 4, Pcs_L/A_Comments"
20715275,G2oTyoC8IXT,RRIV_hsp_Consumables,ICxSbMjnRBF,,"chc_Consumables_Soap, Hand Washing, 500ml, Bot_L/A_Comments"
20714700,G2oTyoC8IXT,RRIV_hsp_Consumables,IWuaRIwjpyx,,"chc_Consumables_Gown, Patient, Disposable, Pcs_L/A_Comments"
20714943,G2oTyoC8IXT,RRIV_hsp_Consumables,IZTTVrgj4UW,,"chc_Consumables_Needle, Hypodermic, Luer, 25G, Sterile, Disposable, Pcs_L/A_Comments"
20714505,G2oTyoC8IXT,RRIV_hsp_Consumables,JJF1zeqdfSl,,"chc_Consumables_Rapid test kit, Pregnancy, Pcs_L/A_Comments"
20714693,G2oTyoC8IXT,RRIV_hsp_Consumables,JejHJ2sZzzl,,"chc_Consumables_Alcohol-Based Hand Rub, Bot_L/A_Comments"
20715236,G2oTyoC8IXT,RRIV_hsp_Consumables,K6TRtXcZOK9,,"chc_Consumables_Bag, Resuscitation (Ambu), Child, Pcs_L/A_Comments"
20715208,G2oTyoC8IXT,RRIV_hsp_Consumables,Kx9BLyLOdqo,,"chc_Consumables_Surgical Scrubs, Trousers, Large, Washable_L/A_Comments"
20715172,G2oTyoC8IXT,RRIV_hsp_Consumables,L5sRCqqyanJ,,"hsp-Consumables_Blade, Surgical, No. 20, Sterile, Disposable, Pcs_L/A_Comments"
20714592,G2oTyoC8IXT,RRIV_hsp_Consumables,LNW7GhoaljS,,"hsp-Consumables_Suture, Nylon, 1, 75cm, 1/2 Circle 40mm Cutting Needle, Pcs_L/A_Comments"
20715218,G2oTyoC8IXT,RRIV_hsp_Consumables,Lq8iRRG9tFg,,"hsp-Consumables_Suture, Chromic Catgut, 2, 75cm, 1/2 Circle 40mm Round Bodied Needle, Pcs_L/A_Comments"
20714741,G2oTyoC8IXT,RRIV_hsp_Consumables,MEGyRLIuFbr,,"hsp-Consumables_Glove, Surgical, Size 6.5, Sterile, Disposable, Pair_L/A_Comments"
20714830,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM001,,"Alcohol-Based Hand Rub, Bot - Opening Balance (A)"
20714757,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM002,,"Apron, Heavy Duty, Pcs - Opening Balance (A)"
20714294,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM003,,"Apron, Plastic, Disposable, Pcs - Opening Balance (A)"
20714371,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM004,,"Bag, Biohazard, Plastic, Red, 10L, Pcs - Opening Balance (A)"
20715036,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM005,,"Bag, Biohazard, Plastic, Red, 70L, Pcs - Opening Balance (A)"
20714987,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM006,,"Bag, Biohazard, Plastic, Red, 90L, Pcs - Opening Balance (A)"
20715052,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM007,,"Bag, Biohazard, Plastic, Yellow, 10L, Pcs - Opening Balance (A)"
20714712,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM008,,"Bag, Resuscitation (Ambu), Adult, Pcs - Opening Balance (A)"
20714755,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM009,,"Bag, Resuscitation (Ambu), Child, Pcs - Opening Balance (A)"
20714678,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM010,,"Bag, Resuscitation (Ambu), Newborn, Pcs - Opening Balance (A)"
20714811,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM011,,"Bag, Urine, Collecting, 2000ml, Pcs - Opening Balance (A)"
20715216,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM012,,"Bandage, Elastic, 8cm x 4m, Roll - Opening Balance (A)"
20714896,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM013,,"Blade, Surgical, No. 22, Sterile, Disposable, Pcs - Opening Balance (A)"
20714910,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM014,,"Boot Cover, Pair - Opening Balance (A)"
20714875,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM015,,"Boots, Rubber, One Size, Pair - Opening Balance (A)"
20714979,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM016,,"Cannula, IV, 16G, Short, Sterile, Disposable, Pcs - Opening Balance (A)"
20714598,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM017,,"Cannula, IV, 18G, Short, Sterile, Disposable, Pcs - Opening Balance (A)"
20714437,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM018,,"Cannula, IV, 22G, Short, Sterile, Disposable, Pcs - Opening Balance (A)"
20714620,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM019,,"Cap/Head Cover, Pcs - Opening Balance (A)"
20715107,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM020,,"Catheter, Foley Balloon, 10FR/CH, 2-Way, 3-5ml, Sterile, Pcs - Opening Balance (A)"
20714970,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM021,,"Catheter, Foley Balloon, 14FR/CH, 2-Way, 5-10ml, Sterile, Pcs - Opening Balance (A)"
20715152,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM022,,"Catheter, Foley Balloon, 16FR/CH, 2-Way, 10ml, Sterile, Pcs - Opening Balance (A)"
20715116,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM023,,"Catheter, Foley Balloon, 18FR/CH, 2-Way, 10ml, Sterile, Pcs - Opening Balance (A)"
20714946,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM024,,"Envelope, Dispensing, Plastic, 10cm x 7cm, Pcs - Opening Balance (A)"
20715105,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM025,,"Fluid Administration Set, Pcs - Opening Balance (A)"
20714319,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM026,,"Gauze, Bandage, N17, 7.5cm x 4.5cm, Roll - Opening Balance (A)"
20715100,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM027,,"Gauze, Hydrophilic, 12x8 Mesh, 90cm x 91m, Roll - Opening Balance (A)"
20714829,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM028,,"Gauze, Petroleum Jelly (Vaseline) - Opening Balance (A)"
20715233,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM029,,"Glove, Exam, Latex, Large, Nonsterile, Disposable, Pcs - Opening Balance (A)"
20714807,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM030,,"Glove, Exam, Latex, Small, Nonsterile, Disposable, Pcs - Opening Balance (A)"
20714926,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM031,,"Glove, Exam, Nitrile, Large, Nonsterile, Disposable, Pcs - Opening Balance (A)"
20714952,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM032,,"Glove, Exam, Nitrile, Medium, Nonsterile, Disposable, Pcs - Opening Balance (A)"
20714425,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM033,,"Glove, Exam, Nitrile, Small, Nonsterile, Disposable, Pcs - Opening Balance (A)"
20715255,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM034,,"Glove, Gynecological, Elbow, Size 8, Pcs - Opening Balance (A)"
20715163,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM035,,"Glove, Heavy Duty, Latex, Pair - Opening Balance (A)"
20714311,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM036,,"Glove, Surgical, Size 8, Sterile, Disposable, Pair - Opening Balance (A)"
20715159,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM037,,"Gown, Patient, Disposable, Pcs - Opening Balance (A)"
20714841,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM038,,"Gown, Patient, Reusable, Pcs - Opening Balance (A)"
20715178,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM039,,"Mask, Resuscitation Bag, Adult, Pcs - Opening Balance (A)"
20714689,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM040,,"Mask, Resuscitation Bag, Child, Pcs - Opening Balance (A)"
20714322,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM041,,"Mask, Resuscitation Bag, Newborn, Pcs - Opening Balance (A)"
20715089,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM042,,"Mask, Resuscitation Bag, Preterm, Pcs - Opening Balance (A)"
20714517,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM043,,"Mask, Surgical, Pcs - Opening Balance (A)"
20714391,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM044,,"Mucus Extractor, Infant (Penguin), Reusable, Pcs - Opening Balance (A)"
20714401,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM045,,"Needle, Hypodermic, Luer, 19G, Sterile, Disposable, Pcs - Opening Balance (A)"
20714968,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM046,,"Needle, Hypodermic, Luer, 25G, Sterile, Disposable, Pcs - Opening Balance (A)"
20714674,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM047,,"Pad, Abdominal, Sterile, Pcs - Opening Balance (A)"
20714786,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM048,,"Rapid test kit, Pregnancy, Pcs - Opening Balance (A)"
20715248,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM049,,"Safety Glasses/Goggles, Pair - Opening Balance (A)"
20715252,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM050,,"Safety / Sharps Box, Pcs - Opening Balance (A)"
20714912,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM051,,"Sanitary Pads, Pcs - Opening Balance (A)"
20714791,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM052,,"Sheet, Rubber (Mackintosh), 0.9m x 1m, Pcs - Opening Balance (A)"
20714998,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM053,,"Shoe Cover, Pair - Opening Balance (A)"
20714447,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM054,,"Soap, Hand Washing, 500ml, Bot - Opening Balance (A)"
20714810,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM055,,"Soap, Laundry, Powder, Packet - Opening Balance (A)"
20714778,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM056,,"Surgical Scrubs, Gown, Disposable - Opening Balance (A)"
20714694,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM057,,"Surgical Scrubs, Gown, Washable - Opening Balance (A)"
20714486,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM058,,"Surgical Scrubs, Trousers, Large, Washable - Opening Balance (A)"
20715204,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM059,,"Surgical Scrubs, Trousers, Medium, Washable - Opening Balance (A)"
20714601,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM060,,"Surgical Scrubs, Trousers, Small, Washable - Opening Balance (A)"
20714652,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM061,,"Surgical Scrubs, Tunic, Large, Washable - Opening Balance (A)"
20714426,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM062,,"Surgical Scrubs, Tunic, Medium, Washable - Opening Balance (A)"
20715043,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM063,,"Surgical Scrubs, Tunic, Small, Washable - Opening Balance (A)"
20714634,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM064,,"Syringe, Luer, 10ml, Disposable, Pcs - Opening Balance (A)"
20714377,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM065,,"Syringe, Luer, 20ml, Disposable, Pcs - Opening Balance (A)"
20714400,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM066,,"Syringe, Luer, 2ml, Disposable, Pcs - Opening Balance (A)"
20714448,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM067,,"Tape, Adhesive, Zinc Oxide, 10cm x 5m, Roll - Opening Balance (A)"
20715244,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM068,,"Tape, Umbilical, 3mm x 25m, Roll - Opening Balance (A)"
20714957,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM069,,"Thermometer, Infrared, Pcs - Opening Balance (A)"
20715001,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM070,,"Tube, Asp/Feed, CH06, Sterile, Disposable, Pcs - Opening Balance (A)"
20714398,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM071,,"Tube, Asp/Feed, CH08, Sterile, Disposable, Pcs - Opening Balance (A)"
20714996,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM072,,"Tube, Asp/Feed, CH10, Sterile, Disposable, Pcs - Opening Balance (A)"
20714482,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM073,,"Tube, Asp/Feed, CH12, Sterile, Disposable, Pcs - Opening Balance (A)"
20715259,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM074,,"Urine Test Strips, Glucose/Protein, Pcs - Opening Balance (A)"
20714353,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM075,,Uterine Balloon Tamponade Set - Opening Balance (A)
20714973,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM076,,"Alcohol-Based Hand Rub, Bot - Quantity Received (B)"
20714457,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM077,,"Apron, Heavy Duty, Pcs - Quantity Received (B)"
20714774,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM078,,"Apron, Plastic, Disposable, Pcs - Quantity Received (B)"
20715060,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM079,,"Bag, Biohazard, Plastic, Red, 10L, Pcs - Quantity Received (B)"
20715201,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM080,,"Bag, Biohazard, Plastic, Red, 70L, Pcs - Quantity Received (B)"
20715277,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM081,,"Bag, Biohazard, Plastic, Red, 90L, Pcs - Quantity Received (B)"
20714710,G2oTyoC8IXT,RRIV_hsp_Consumables,NRCHCNSM082,,"Bag, Biohazard, Plastic, Yellow, 10L, Pcs - Quantity Received (B)"
